Model,Scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy|Biomass,EJ/yr,3.690533477,4.049539879,3.04166078,2.738973787,6.719157402,20.74783281,25.10046843,28.28210338,29.56499315,31.58976409
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy|Fossil,EJ/yr,26.15677891,31.92581492,24.68495747,23.21578869,18.01734688,6.387047197,5.829703474,5.406993663,4.953135103999999,4.517120067
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.680578675,3.992605448,5.071726423,6.733920931,10.45165214,14.43767369,18.31336834,22.44167955,26.56432731,30.70572874
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5MAF,Emissions|CO2,Mt CO2/yr,4119.074481000001,4753.089204999999,3195.763279,2901.486224,2436.1562,1639.730893,1625.924998,778.8831856,-500.3483721,-1213.658872
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy,EJ/yr,60.44684508,79.92660099,69.27667161,72.31965574,79.32859338,96.2757941,118.5825837,123.5604828,133.6245684,164.0174524
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy|Biomass,EJ/yr,12.2928501,15.13556578,14.92371111,17.10461275,20.14896543,32.96340004,46.66958388,44.14296177,44.2242295,45.49586118
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy|Fossil,EJ/yr,47.71902866,63.80172739,52.68795368,52.13790286,51.39012243,45.82316943,49.70830322,46.57231586,46.69960451,66.2397584
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.434804516,0.9888816009999999,1.663608996,3.075028406,7.78632698,17.48491356,22.1958106,32.82760222,42.67833508,52.25930368
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,8626.748762000001,8711.56449,4067.637227,2526.005908,1250.91346,19.58758144,-881.1468143999999,-1688.514484,-2440.470608,-2878.551262
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy,EJ/yr,136.2325806,140.8173833,113.101675,111.7264303,115.2402653,125.3589907,141.1386932,148.7792705,155.3533137,161.8331901
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,2.525359638,3.441037604,5.010961639,14.03318614,22.69188272,34.02868698,49.22551137,51.92715829999999,52.17913681,52.45569151
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,117.7122032,114.6059321,70.43822728,59.69434684,48.15588559,40.91413867,35.73414682,31.97352596,28.44939396,25.18760945
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,3.209607881,5.637149872,9.523153608,17.23962275,28.90621063,36.61400685,41.84055179,48.24401906,54.91992054,60.1253188
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5REF,Emissions|CO2,Mt CO2/yr,2556.028086,2942.395626,1192.532687,774.5033332,518.9555114,228.3574868,-50.91971738,-296.8995082,-572.5905757,-732.9207395
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5REF,Primary Energy,EJ/yr,54.46244273,63.64571974,48.54852065,46.50580232,49.88450461,56.04886947,58.71229433,60.2934399,61.68365592,63.91664336
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5REF,Primary Energy|Biomass,EJ/yr,0.060239215,0.156719158,1.045565675,1.156281113,3.040747565,6.185530461,7.291715591,8.021859931,9.001983635,9.638815337999999
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5REF,Primary Energy|Fossil,EJ/yr,50.46850414,54.71235349,30.2439179,27.52089587,27.98711146,28.39654983,26.98724405,21.92366854,16.8604919,13.6699466
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,1.12062363,1.730445709,2.364686027,3.72793775,6.302129249,8.376503734,10.3172546,13.57070209,16.04847987,17.37632466
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.891532861,1.12649778,1.362256945,1.447929459,1.506935743,1.526884006,1.520008798,1.509956473,1.479784603,1.434692443
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Emissions|CO2,Mt CO2/yr,35674.1208,40656.52654,20765.69975,15379.19882,10330.785,4908.629446,1820.006029,-1909.802031,-5802.118874,-8298.142767
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Primary Energy,EJ/yr,515.5231132,610.1908576000001,489.2508496,491.4777819,530.280932,595.097008,661.9811675,692.3823902,733.7183195,801.7799052
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Primary Energy|Biomass,EJ/yr,44.94703909,50.24939976,44.42313668,62.69898011,96.08566113,153.560948,196.0469548,205.9517358,212.6342954,219.5822054
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Primary Energy|Fossil,EJ/yr,429.3604359,491.7685164,329.6907101,298.2767077,265.9629881,227.9040739,209.8853734,177.0471932,157.1472332,163.7334476
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1000,World,Primary Energy|Non-Biomass Renewables,EJ/yr,13.77053131,29.01095552,44.83717403,74.43222133,123.4399583,171.8096852,211.4412804,257.1838091,301.909777,342.7366046
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5ASIA,Emissions|CO2,Mt CO2/yr,12144.61527,16565.4709,13289.68823,8735.68226,7568.029638,6193.388786,4920.204753,3709.935989,2208.401925,1054.44155
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy,EJ/yr,157.1972832,215.918249,198.9704896,187.8911243,208.7655001,235.1042988,255.5728826,259.4909557,261.2870643,265.0029621
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy|Biomass,EJ/yr,21.80551402,21.78764833,15.21379158,14.10809489,19.54824896,33.75187723,43.32200632,47.52611619,50.49505360000001,53.71603976
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy|Fossil,EJ/yr,130.0183662,177.9959608,155.7902319,132.5714994,130.3765518,128.5566526,123.7617901,105.4357564,82.26333047,61.4347667
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.762940987,10.27773927,15.87167074,29.56635191,50.10669903,65.50933867,80.85898345,97.43365658,117.6676849,136.3297681
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5LAM,Emissions|CO2,Mt CO2/yr,2707.832349,2909.68088,1473.599611,1274.559469,891.7976772,515.1454892,-72.8275407,-899.2472464,-1091.830256,-1132.220978
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy,EJ/yr,32.85971975,40.45840687,38.87122566,39.40325976,41.57030378,45.30682356,48.87660289999999,57.16426147,64.04492642,70.98725142
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy|Biomass,EJ/yr,3.690533477,4.049539879,3.227045272,2.795854926,2.556269876,4.888007948,11.11720077,27.01787215,30.38552145,32.94467388
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy|Fossil,EJ/yr,26.15677891,31.92581492,29.82289431,29.48660243,29.40065786,26.96273354,19.16754201,7.545581599,6.728709038,6.128186272000001
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.680578675,3.992605448,5.032307401000001,6.30061516,8.699250111,12.28289641,17.11104637,20.80676228,24.67878266,29.06405251
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5MAF,Emissions|CO2,Mt CO2/yr,4119.074481000001,4753.089204999999,3869.068292,3926.976462,3755.884452,3709.318383,3666.35336,2434.884579,1754.871193,818.4068133
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy,EJ/yr,60.44684508,79.92660099,82.02667220000001,89.26726468,98.11177338,112.7738183,129.3237335,145.45696,165.9543985,193.3254519
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy|Biomass,EJ/yr,12.2928501,15.13556578,16.25928989,16.8037863,16.56448919,19.13102598,23.0395104,40.65095309,44.2192951,45.49528697
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy|Fossil,EJ/yr,47.71902866,63.80172739,64.11527061,69.45971813,74.24573336,78.27109804,87.5585177,78.51846714,84.06218415,100.3331181
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.434804516,0.9888816009999999,1.651913525,3.002679681,7.299182369,15.3682318,18.71916805,26.27587741,37.65648808,47.48101346
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,8626.748762000001,8711.56449,5563.763754,3739.791021,2668.895998,1574.998262,947.6501314999999,-79.5997983,-1283.122247,-2008.464768
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy,EJ/yr,136.2325806,140.8173833,125.4237068,121.4505931,126.4954928,131.071368,135.5234561,149.2200188,162.7180615,167.6765302
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,2.525359638,3.441037604,4.166012154,10.38664342,17.88357828,24.86496522,28.02464543,43.25448843,53.40941674,53.68387561
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,117.7122032,114.6059321,86.97140335,74.61087738,67.25442704,58.45359938,51.03371745,42.80526143,38.47970094,34.22061227
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,3.209607881,5.637149872,9.357996857,16.24265957,26.10888163,33.62824514,41.39627922,46.22554949,51.2097773,55.99839929
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5REF,Emissions|CO2,Mt CO2/yr,2556.028086,2942.395626,1799.738686,1278.790874,951.8732403999999,716.0182168,619.1405287,367.4739838,0.5883465999999999,-278.6634315
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5REF,Primary Energy,EJ/yr,54.46244273,63.64571974,54.59141642,54.67093042,57.6370764,64.47503713,70.45351083,71.82644451,71.26072669,72.27860352
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5REF,Primary Energy|Biomass,EJ/yr,0.060239215,0.156719158,0.9285855590000001,1.53561704,3.040747565,5.947120965,7.443599976000001,8.125917015,9.012832807999999,9.655445827000001
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5REF,Primary Energy|Fossil,EJ/yr,50.46850414,54.71235349,38.94073487,36.34052892,35.92337865,37.90903966,40.31166138,35.28526002,28.50221194,23.25066466
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,1.12062363,1.730445709,2.274523878,3.38611862,5.693002811,7.279770357999999,8.393712159,11.71177649,13.62216637,15.48086452
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.891532861,1.125803089,1.366072062,1.50094513,1.597712237,1.658384189,1.69735843,1.72174363,1.728187956,1.717742757
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,Emissions|CO2,Mt CO2/yr,35674.1208,40656.52654,29171.76972,21745.47999,18078.09929,14107.42283,10973.66258,5829.84889,1374.398081,-1964.924847
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,Primary Energy,EJ/yr,515.5231132,610.1908576000001,568.1057579,562.4217653,606.2773667,664.8367511,718.1918546,764.9513507,812.3164221,860.8327828
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,Primary Energy|Biomass,EJ/yr,44.94703909,50.24939976,44.75604774,51.61504957,68.6118461,102.1200872,128.7478845,187.3518764,212.4603698,222.6414391
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,Primary Energy|Fossil,EJ/yr,429.3604359,491.7685164,418.8813891,385.4591303999999,378.9060221,364.9466762,350.8639916,292.500066,258.0761118,237.7986704
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_1600,World,Primary Energy|Non-Biomass Renewables,EJ/yr,13.77053131,29.01095552,43.59222362,70.82055603,114.0952778,155.4213602,193.2999126,232.8227692,279.8990135,324.8870869
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5ASIA,Emissions|CO2,Mt CO2/yr,12144.61527,16565.4709,6590.404786,3607.501953,1943.706455,515.6910996,-391.650052,-1458.209074,-2451.018245,-3091.639939
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5ASIA,Primary Energy,EJ/yr,157.1972832,215.918249,151.5776335,137.3080115,156.4159679,173.7903355,193.3803567,210.2257843,225.1781514,242.7464716
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5ASIA,Primary Energy|Biomass,EJ/yr,21.80551402,21.78764833,28.15179129,28.97960721,41.7863917,47.4025426,48.72260838,49.38950404,51.01004265,52.08626689
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5ASIA,Primary Energy|Fossil,EJ/yr,130.0183662,177.9959608,87.00166153,61.64215915,46.92121883,38.21549499,43.16734371,42.05579336,36.74727979,35.5011664
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.762940987,10.27773927,17.43352858,31.97269998,57.75893173,79.53009585,93.91332488,110.3182344,126.8144512,141.7355014
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5LAM,Emissions|CO2,Mt CO2/yr,2707.832349,2909.68088,702.3546708,-128.9157318,-974.4207502999999,-1695.136368,-2775.455386,-4846.372098,-5513.21781,-2876.75914
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5LAM,Primary Energy,EJ/yr,32.85971975,40.45840687,31.75941592,28.31659531,41.05536711,52.76223002,69.07976711,95.09533940000001,105.8578609,77.90635661
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5LAM,Primary Energy|Biomass,EJ/yr,3.690533477,4.049539879,6.224514939,11.74035701,25.04091757,33.63986975,46.88634796,70.87459029,79.58377816,44.9993974
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5LAM,Primary Energy|Fossil,EJ/yr,26.15677891,31.92581492,18.63242245,8.070898311,4.301309917,4.228618675,3.915167644,3.528894972,3.185616245,2.923776907
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.680578675,3.992605448,5.197958988,7.258294567999999,10.80099424,13.92209469,17.09879056,19.22366327,21.22644341,27.29049033
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5MAF,Emissions|CO2,Mt CO2/yr,4119.074481000001,4753.089204999999,2843.294183,1942.086961,1141.380428,602.9680248999999,335.9014811,-352.2958812,-1566.602079,-2545.867781
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5MAF,Primary Energy,EJ/yr,60.44684508,79.92660099,64.76235111,59.54762214,64.25272136,85.66929945,93.01073558,102.9535933,114.9674749,137.7552407
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5MAF,Primary Energy|Biomass,EJ/yr,12.2928501,15.13556578,16.10575381,20.35247019,28.11418088,39.30751332,42.34264611,43.40388508,44.22471384,45.49586118
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5MAF,Primary Energy|Fossil,EJ/yr,47.71902866,63.80172739,46.98270931,36.08484433,28.25147148,26.64151568,24.31922752,24.44662487,26.77112154,37.28137157
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.434804516,0.9888816009999999,1.667985114,3.095942664,7.884121348,19.71344918,26.3356686,35.07941665,43.94964726,54.93379141
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,8626.748762000001,8711.56449,2899.458385,1058.541292,-208.7795663,-1425.091761,-2082.099821,-2683.419332,-3163.921388,-3478.000458
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5OECD90+EU,Primary Energy,EJ/yr,136.2325806,140.8173833,110.1992502,99.90515808,110.6344859,122.8838655,133.3024499,141.5269386,149.1116977,158.4445683
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,2.525359638,3.441037604,11.2982336,18.49312027,35.0498865,45.78620566,49.46339416,50.23848933,50.57047876,52.19767767
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,117.7122032,114.6059321,54.39293716,37.33611023,27.4642722,24.63662226,23.96384009,21.35679904,19.20793133,17.39693846
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,3.209607881,5.637149872,9.622124461,18.55275891,30.33249865,38.5939409,46.48997606,53.84996919,59.38641043,64.69445141
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5REF,Emissions|CO2,Mt CO2/yr,2556.028086,2942.395626,730.5717337,146.6306935,-180.1134318,-440.0181246,-631.7518474999999,-774.1645967000001,-953.4577224,-1046.629947
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5REF,Primary Energy,EJ/yr,54.46244273,63.64571974,46.096733,39.42898652,37.8519282,42.53603038,46.32344534,50.27226282,53.0766692,55.82735768
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5REF,Primary Energy|Biomass,EJ/yr,0.060239215,0.156719158,1.802466719,4.197157913,5.415431194,6.406055929,7.526199141,8.312626519,8.993143069,9.638815337999999
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5REF,Primary Energy|Fossil,EJ/yr,50.46850414,54.71235349,21.76886369,16.0686144,13.77012662,16.0963016,12.97446851,10.63712158,8.721991915,7.256923924
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,1.12062363,1.730445709,2.393275508,3.778790769,6.969135584,9.250558574,12.80563616,16.14540638,17.6841651,18.23558428
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.891532861,1.126767756,1.352326276,1.411051926,1.425284107,1.407084339,1.362410001,1.298038018,1.219375774,1.143734134
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,35674.1208,40656.52654,15430.84104,7508.62485,1743.386378,-2903.374517,-6157.606671,-10988.89363,-14723.04929,-14222.97141
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Primary Energy,EJ/yr,515.5231132,610.1908576000001,459.2702803999999,419.7286414,468.7415344,539.6948052,602.2479172999999,673.7250947000001,728.1500413,758.458933
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Primary Energy|Biomass,EJ/yr,44.94703909,50.24939976,73.25493467,96.41153778,153.4476604,193.6727236,216.7213191,245.5604107,257.9806319,227.162166
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Primary Energy|Fossil,EJ/yr,429.3604359,491.7685164,252.7009553,179.3601716,135.5512981,118.7532447,116.7102871,109.7949933,101.8713774,107.2048535
WITCH-GLOBIOM 4.4,CD-LINKS_NPi2020_400,World,Primary Energy|Non-Biomass Renewables,EJ/yr,13.77053131,29.01095552,46.83999892,79.20547884,133.3517663,187.1931127,227.0383568,269.5737117,308.9175808,351.006826
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5ASIA,Emissions|CO2,Mt CO2/yr,12144.61527,17877.70745,24188.15296,28559.78766,31334.22362,33084.32993,34648.34166000001,35344.59873999999,35290.08187,33816.93137
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5ASIA,Primary Energy,EJ/yr,157.1972832,222.9501178,291.9481843999999,341.6356203,379.9536969,408.3918189,431.8183597,450.100656,464.3102922,475.2608813
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5ASIA,Primary Energy|Biomass,EJ/yr,21.80551402,21.60234009,17.24603123,13.4508024,11.73715778,8.213248923,3.528129112,2.013425575,3.452306747,16.78100216
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5ASIA,Primary Energy|Fossil,EJ/yr,130.0183662,189.341199,256.7671451,304.7337977,337.5026053,360.7962313,380.0064624,389.198611,387.6450093,370.7654692
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,3.762940987,7.872217728,11.71341531,17.10817229,24.59199151,33.35810088,41.64651802,51.2077654,63.95885498,76.23549622
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5LAM,Emissions|CO2,Mt CO2/yr,2707.832349,2902.14795,3620.17358,4129.44462,4614.954291,5160.586176,5819.37551,6509.836653,6903.710048000001,6469.989947999999
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5LAM,Primary Energy,EJ/yr,32.85971975,40.09107054,47.56323731,54.23083158,60.44775645,66.24602658,71.53673891,76.3603428,80.70715089,84.61338113
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5LAM,Primary Energy|Biomass,EJ/yr,3.690533477,3.893359742,3.541275636,2.975757078,2.184181523,1.432506893,2.68783844,2.89111579,2.895113149,12.13678551
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5LAM,Primary Energy|Fossil,EJ/yr,26.15677891,31.78408122,38.71898329,45.16580001,51.3402571,57.03331992,59.93581191,62.79074592,65.3529205,57.10508701
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.680578675,3.919120702,4.676597323,5.411881909,6.18290317,6.942337601,7.909426692,9.427358842,10.84912575,13.28678079
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5MAF,Emissions|CO2,Mt CO2/yr,4119.074481000001,4689.064562,5872.079074,7180.142586,8573.572781,10132.47049,11944.11907,13860.63209,15102.52543,14810.54103
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5MAF,Primary Energy,EJ/yr,60.44684508,78.50823267,100.7476151,123.4368393,146.9814868,171.7368044,197.2187549,221.8344408,245.137798,266.1175948
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5MAF,Primary Energy|Biomass,EJ/yr,12.2928501,14.94345112,17.6678136,19.43920581,19.53222376,16.95951872,11.35325239,2.747541886,2.29580829,17.15900877
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5MAF,Primary Energy|Fossil,EJ/yr,47.71902866,62.57346465,81.55065179,101.7568036,123.6947802,149.5936489,177.8453826,207.4632204,225.9889624,224.5536113
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5MAF,Primary Energy|Non-Biomass Renewables,EJ/yr,0.434804516,0.9908335620000001,1.528197118,2.239588124,3.752849821,5.181354658,8.016819788,11.61859974,16.84598706,24.39518875
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5OECD90+EU,Emissions|CO2,Mt CO2/yr,8626.748762000001,8906.457772,9676.439848,10340.90418,10888.19788,11419.45638,12284.33131,13134.64943,13458.10379,12973.87938
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5OECD90+EU,Primary Energy,EJ/yr,136.2325806,143.0433375,154.9301603,163.6097474,170.6254479,176.9116735,182.8719862,188.0107377,192.4637533,196.1700079
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5OECD90+EU,Primary Energy|Biomass,EJ/yr,2.525359638,2.561071491,2.294655347,2.145067646,2.149973625,2.212509075,2.841052005,2.861757753,3.175899559,7.372702471
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5OECD90+EU,Primary Energy|Fossil,EJ/yr,117.7122032,117.8319241,127.5788236,134.5031226,138.9961599,142.407043,142.5949557,139.5580506,133.8913177,123.4508711
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5OECD90+EU,Primary Energy|Non-Biomass Renewables,EJ/yr,3.209607881,5.598931026,7.81361459,11.23697587,14.76735497,18.14219777,22.41196675,28.70219698,35.65730062,42.07140676
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5REF,Emissions|CO2,Mt CO2/yr,2556.028086,2921.304358,3522.59342,4125.757551,4630.155831,5094.758836999999,5614.090891,6184.968059000001,6442.483494,6321.121925
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5REF,Primary Energy,EJ/yr,54.46244273,63.08364346,75.81159841,86.1410402,93.69953726,100.4152616,106.8509556,111.9398868,116.2480849,119.8696669
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5REF,Primary Energy|Biomass,EJ/yr,0.060239215,0.156719158,0.165210053,0.170083559,0.172716628,0.165215984,0.165215985,0.165215985,0.256212558,1.201073999
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5REF,Primary Energy|Fossil,EJ/yr,50.46850414,54.29237294,64.75752822,73.69960214,80.28038249,86.02215739,90.23050616,92.01989887,91.69929065,89.41337432
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,R5REF,Primary Energy|Non-Biomass Renewables,EJ/yr,1.12062363,1.596836581,1.912053032,2.287381392,2.72077392,3.113270666,3.731368241,4.758795362,6.145564436,7.0872215
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,World,AR5 climate diagnostics|Temperature|Global Mean|MAGICC6|MED,°C,0.891653824,1.125916796,1.411609813,1.757287068,2.15754813,2.542648564,2.9228829,3.312922841,3.706575016,4.108135853
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,World,Emissions|CO2,Mt CO2/yr,35674.1208,42656.04102,52444.21934,60199.06862000001,66161.48381,71218.41287,76719.27197,81678.20906000001,84177.35881,80467.95668999999
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,World,Primary Energy,EJ/yr,515.5231132,623.4734990000001,755.0736657000001,861.0068139,950.9990677999999,1029.708573,1102.434732,1165.691466,1221.04626,1268.358433
WITCH-GLOBIOM 4.4,CD-LINKS_NoPolicy,World,Primary Energy|Biomass,EJ/yr,44.94703909,46.94052467,44.65021435,41.50756074,39.06614997,31.46032982,23.01251771,13.18717766,14.90931874,59.67367609
